,Date,Time,Latitude,Longitude,Type,Depth,Depth Error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,ID,Source,Location Source,Magnitude Source,Status
1890,03/31/1971,10:23:57,8.9,125.657,Earthquake,15.0,,,5.7,MW,,,,,,,ISCGEM786767,ISCGEM,ISCGEM,ISCGEM,Automatic
1891,04/02/1971,04:16:08,9.022,125.597,Earthquake,15.0,,,5.5,MW,,,,,,,ISCGEM785235,ISCGEM,ISCGEM,ISCGEM,Automatic
1892,04/03/1971,04:49:02,32.158,95.042,Earthquake,15.0,,,5.8,MW,,,,,,,ISCGEM785278,ISCGEM,ISCGEM,ISCGEM,Automatic
1893,04/04/1971,10:15:37,-56.344,-122.622,Earthquake,15.0,,,6.5,MW,,,,,,,ISCGEM785314,ISCGEM,ISCGEM,ISCGEM,Automatic
1894,04/04/1971,18:39:39,38.393,142.239,Earthquake,35.0,,,6.1,MW,,,,,,,ISCGEM785331,ISCGEM,ISCGEM,ISCGEM,Automatic
1895,04/05/1971,05:02:13,-0.237,124.735,Earthquake,35.0,,,5.7,MW,,,,,,,ISCGEM785347,ISCGEM,ISCGEM,ISCGEM,Automatic
1896,04/05/1971,09:04:43,53.175,-170.528,Earthquake,147.6,,,6.1,MW,,,,,,,ISCGEM785351,ISCGEM,ISCGEM,ISCGEM,Automatic
1897,04/06/1971,00:17:13,42.383,145.095,Earthquake,34.8,,,5.5,MW,,,,,,,ISCGEM785371,ISCGEM,ISCGEM,ISCGEM,Automatic
1898,04/06/1971,11:06:30,-22.089,-179.525,Earthquake,588.8,,,6.1,MW,,,,,,,ISCGEM785392,ISCGEM,ISCGEM,ISCGEM,Automatic
1899,04/06/1971,16:01:25,-23.801,179.279,Earthquake,545.0,,,5.5,MW,,,,,,,ISCGEM785407,ISCGEM,ISCGEM,ISCGEM,Automatic
1900,04/07/1971,04:59:39,2.514,129.106,Earthquake,31.3,,,6.6,MW,,,,,,,ISCGEM785417,ISCGEM,ISCGEM,ISCGEM,Automatic
1901,04/07/1971,15:10:39,-32.437,-69.016,Earthquake,116.6,,,5.6,MW,,,,,,,ISCGEM785430,ISCGEM,ISCGEM,ISCGEM,Automatic
1902,04/08/1971,07:45:59,-4.33,102.285,Earthquake,75.0,,,7.0,MW,,,,,,,ISCGEMSUP785445,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
1903,04/09/1971,06:08:32,44.461,139.019,Earthquake,17.0,,,5.6,MW,,,,,,,ISCGEM785468,ISCGEM,ISCGEM,ISCGEM,Automatic
1904,04/10/1971,01:22:17,-21.189,-178.68,Earthquake,540.0,,,5.8,MW,,,,,,,ISCGEM785493,ISCGEM,ISCGEM,ISCGEM,Automatic
1905,04/12/1971,19:03:24,28.363,55.737,Earthquake,15.0,,,6.1,MW,,,,,,,ISCGEM785559,ISCGEM,ISCGEM,ISCGEM,Automatic
1906,04/13/1971,05:57:38,-15.958,-173.785,Earthquake,100.0,,,5.5,MW,,,,,,,ISCGEM785573,ISCGEM,ISCGEM,ISCGEM,Automatic
1907,04/13/1971,17:47:24,-17.808,-178.674,Earthquake,560.0,,,5.5,MW,,,,,,,ISCGEM785584,ISCGEM,ISCGEM,ISCGEM,Automatic
1908,04/14/1971,11:38:40,27.565,-112.528,Earthquake,15.0,,,5.6,MW,,,,,,,ISCGEM785599,ISCGEM,ISCGEM,ISCGEM,Automatic
1909,04/17/1971,01:41:21,-6.356,154.744,Earthquake,75.0,,,5.9,MW,,,,,,,ISCGEM785672,ISCGEM,ISCGEM,ISCGEM,Automatic
1910,04/18/1971,17:41:26,-0.27,-91.659,Earthquake,10.0,,,5.8,MW,,,,,,,ISCGEM785713,ISCGEM,ISCGEM,ISCGEM,Automatic
1911,04/20/1971,14:12:47,-21.864,-68.949,Earthquake,93.9,,,5.7,MW,,,,,,,ISCGEM785766,ISCGEM,ISCGEM,ISCGEM,Automatic
1912,04/20/1971,16:13:22,4.714,126.517,Earthquake,75.0,,,5.7,MW,,,,,,,ISCGEM785768,ISCGEM,ISCGEM,ISCGEM,Automatic
1913,04/26/1971,04:19:16,-24.498,-175.988,Earthquake,10.0,,,5.7,MW,,,,,,,ISCGEM785915,ISCGEM,ISCGEM,ISCGEM,Automatic
1914,04/28/1971,15:32:02,22.917,101.101,Earthquake,10.0,,,6.4,MW,,,,,,,ISCGEM785990,ISCGEM,ISCGEM,ISCGEM,Automatic
1915,04/29/1971,00:46:45,18.061,120.679,Earthquake,30.0,,,5.5,MW,,,,,,,ISCGEM786000,ISCGEM,ISCGEM,ISCGEM,Automatic
1916,04/29/1971,19:56:14,12.704,122.3,Earthquake,11.7,,,6.0,MW,,,,,,,ISCGEM786031,ISCGEM,ISCGEM,ISCGEM,Automatic
1917,05/01/1971,14:15:36,-22.268,171.686,Earthquake,140.0,,,5.8,MW,,,,,,,ISCGEM783990,ISCGEM,ISCGEM,ISCGEM,Automatic
1918,05/02/1971,06:08:27,51.396,-177.318,Earthquake,24.2,,,7.0,MW,,,,,,,ISCGEM784013,ISCGEM,ISCGEM,ISCGEM,Automatic
1919,05/03/1971,00:33:23,30.739,84.443,Earthquake,10.0,,,5.5,MW,,,,,,,ISCGEM784033,ISCGEM,ISCGEM,ISCGEM,Automatic
1920,05/03/1971,10:49:23,-11.151,161.882,Earthquake,10.0,,,6.0,MW,,,,,,,ISCGEM784042,ISCGEM,ISCGEM,ISCGEM,Automatic
1921,05/04/1971,02:04:32,-6.564,105.407,Earthquake,45.0,,,6.4,MW,,,,,,,ISCGEM784056,ISCGEM,ISCGEM,ISCGEM,Automatic
1922,05/07/1971,00:21:15,-2.751,119.69,Earthquake,26.8,,,6.0,MW,,,,,,,ISCGEM784158,ISCGEM,ISCGEM,ISCGEM,Automatic
1923,05/08/1971,00:49:46,-42.229,-71.793,Earthquake,156.2,,,6.0,MW,,,,,,,ISCGEM784207,ISCGEM,ISCGEM,ISCGEM,Automatic
1924,05/09/1971,08:25:00,-39.811,-104.833,Earthquake,15.0,,,6.6,MW,,,,,,,ISCGEM784250,ISCGEM,ISCGEM,ISCGEM,Automatic
1925,05/09/1971,18:00:58,-39.727,-105.148,Earthquake,15.0,,,5.6,MW,,,,,,,ISCGEM784263,ISCGEM,ISCGEM,ISCGEM,Automatic
1926,05/09/1971,18:35:08,-39.713,-105.284,Earthquake,15.0,,,5.5,MW,,,,,,,ISCGEM784264,ISCGEM,ISCGEM,ISCGEM,Automatic
1927,05/09/1971,19:26:34,35.512,71.16,Earthquake,69.1,,,5.7,MW,,,,,,,ISCGEM784267,ISCGEM,ISCGEM,ISCGEM,Automatic
1928,05/10/1971,11:53:55,7.981,126.908,Earthquake,40.7,,,5.8,MW,,,,,,,ISCGEM784296,ISCGEM,ISCGEM,ISCGEM,Automatic
1929,05/11/1971,00:09:37,22.3,121.097,Earthquake,51.9,,,5.6,MW,,,,,,,ISCGEM784309,ISCGEM,ISCGEM,ISCGEM,Automatic
1930,05/12/1971,06:25:16,37.585,29.784,Earthquake,22.5,,,6.2,MW,,,,,,,ISCGEM784339,ISCGEM,ISCGEM,ISCGEM,Automatic
1931,05/12/1971,10:10:37,37.552,29.678,Earthquake,23.5,,,5.6,MW,,,,,,,ISCGEM784350,ISCGEM,ISCGEM,ISCGEM,Automatic
1932,05/12/1971,12:57:25,37.503,29.696,Earthquake,22.5,,,5.7,MW,,,,,,,ISCGEM784361,ISCGEM,ISCGEM,ISCGEM,Automatic
1933,05/14/1971,09:57:43,27.825,142.034,Earthquake,25.0,,,5.6,MW,,,,,,,ISCGEM784463,ISCGEM,ISCGEM,ISCGEM,Automatic
1934,05/17/1971,11:04:08,-1.671,-77.66,Earthquake,171.6,,,6.7,MW,,,,,,,ISCGEM784648,ISCGEM,ISCGEM,ISCGEM,Automatic
1935,05/18/1971,00:46:18,-29.761,178.899,Earthquake,570.0,,,5.6,MW,,,,,,,ISCGEM784669,ISCGEM,ISCGEM,ISCGEM,Automatic
1936,05/18/1971,06:12:36,-28.393,-68.778,Earthquake,85.0,,,6.0,MW,,,,,,,ISCGEM784679,ISCGEM,ISCGEM,ISCGEM,Automatic
1937,05/18/1971,22:44:43,63.952,145.965,Earthquake,10.0,,,7.0,MW,,,,,,,ISCGEM784704,ISCGEM,ISCGEM,ISCGEM,Automatic
1938,05/19/1971,11:06:31,2.302,129.074,Earthquake,30.0,,,5.5,MW,,,,,,,ISCGEM784725,ISCGEM,ISCGEM,ISCGEM,Automatic
1939,05/20/1971,02:35:36,52.164,-173.313,Earthquake,59.2,,,5.7,MW,,,,,,,ISCGEM784752,ISCGEM,ISCGEM,ISCGEM,Automatic
1940,05/21/1971,18:56:44,52.368,-173.088,Earthquake,27.5,,,5.6,MW,,,,,,,ISCGEM784808,ISCGEM,ISCGEM,ISCGEM,Automatic
1941,05/22/1971,16:44:02,38.934,40.653,Earthquake,10.0,,,6.9,MW,,,,,,,ISCGEM784837,ISCGEM,ISCGEM,ISCGEM,Automatic
1942,05/22/1971,20:03:31,32.299,92.1,Earthquake,10.0,,,5.6,MW,,,,,,,ISCGEM784847,ISCGEM,ISCGEM,ISCGEM,Automatic
1943,05/25/1971,05:43:26,39.032,29.778,Earthquake,10.0,,,5.9,MW,,,,,,,ISCGEM784936,ISCGEM,ISCGEM,ISCGEM,Automatic
1944,05/25/1971,13:00:19,31.377,131.407,Earthquake,30.0,,,6.1,MW,,,,,,,ISCGEM784960,ISCGEM,ISCGEM,ISCGEM,Automatic
1945,05/26/1971,00:11:56,-24.835,-179.036,Earthquake,418.2,,,5.6,MW,,,,,,,ISCGEM784983,ISCGEM,ISCGEM,ISCGEM,Automatic
1946,05/26/1971,02:41:47,35.613,58.307,Earthquake,15.0,,,5.7,MW,,,,,,,ISCGEM784988,ISCGEM,ISCGEM,ISCGEM,Automatic
1947,05/26/1971,06:13:16,31.329,131.445,Earthquake,51.1,,,6.2,MW,,,,,,,ISCGEM784996,ISCGEM,ISCGEM,ISCGEM,Automatic
1948,05/28/1971,14:12:07,14.683,-91.383,Earthquake,120.2,,,5.6,MW,,,,,,,ISCGEM785082,ISCGEM,ISCGEM,ISCGEM,Automatic
1949,05/29/1971,08:52:44,31.327,131.413,Earthquake,35.0,,,6.0,MW,,,,,,,ISCGEM785105,ISCGEM,ISCGEM,ISCGEM,Automatic
1950,05/30/1971,15:44:18,25.264,96.389,Earthquake,15.0,,,6.3,MW,,,,,,,ISCGEM785149,ISCGEM,ISCGEM,ISCGEM,Automatic
1951,05/31/1971,03:46:52,72.241,1.21,Earthquake,15.0,,,5.8,MW,,,,,,,ISCGEM785166,ISCGEM,ISCGEM,ISCGEM,Automatic
1952,05/31/1971,05:14:00,25.266,96.505,Earthquake,20.0,,,6.1,MW,,,,,,,ISCGEM785173,ISCGEM,ISCGEM,ISCGEM,Automatic
1953,06/05/1971,01:38:13,9.304,92.497,Earthquake,36.8,,,5.5,MW,,,,,,,ISCGEM783162,ISCGEM,ISCGEM,ISCGEM,Automatic
1954,06/05/1971,09:20:52,6.031,126.068,Earthquake,35.0,,,5.7,MW,,,,,,,ISCGEM783167,ISCGEM,ISCGEM,ISCGEM,Automatic
1955,06/05/1971,14:20:44,9.382,-84.245,Earthquake,28.6,,,5.7,MW,,,,,,,ISCGEM783172,ISCGEM,ISCGEM,ISCGEM,Automatic
1956,06/10/1971,06:47:39,-10.875,-76.006,Earthquake,122.8,,,5.7,MW,,,,,,,ISCGEM783305,ISCGEM,ISCGEM,ISCGEM,Automatic
1957,06/10/1971,17:28:35,52.15,-170.586,Earthquake,25.0,,,5.5,MW,,,,,,,ISCGEM783330,ISCGEM,ISCGEM,ISCGEM,Automatic
1958,06/10/1971,19:59:54,41.087,138.549,Earthquake,230.8,,,6.0,MW,,,,,,,ISCGEM783334,ISCGEM,ISCGEM,ISCGEM,Automatic
1959,06/11/1971,01:32:59,-4.178,-80.715,Earthquake,35.0,,,5.8,MW,,,,,,,ISCGEM783345,ISCGEM,ISCGEM,ISCGEM,Automatic
1960,06/11/1971,12:56:04,17.907,-69.825,Earthquake,35.0,,,6.5,MW,,,,,,,ISCGEM783356,ISCGEM,ISCGEM,ISCGEM,Automatic
1961,06/11/1971,13:58:39,51.595,175.868,Earthquake,25.0,,,6.8,MW,,,,,,,ISCGEM783358,ISCGEM,ISCGEM,ISCGEM,Automatic
1962,06/13/1971,04:05:52,36.294,140.986,Earthquake,50.8,,,5.7,MW,,,,,,,ISCGEM783413,ISCGEM,ISCGEM,ISCGEM,Automatic
1963,06/14/1971,13:48:54,56.206,123.727,Earthquake,10.0,,,6.0,MW,,,,,,,ISCGEM783447,ISCGEM,ISCGEM,ISCGEM,Automatic
1964,06/15/1971,07:39:36,41.463,79.447,Earthquake,12.5,,,5.7,MW,,,,,,,ISCGEM783466,ISCGEM,ISCGEM,ISCGEM,Automatic
1965,06/15/1971,22:04:12,41.546,79.408,Earthquake,11.9,,,6.0,MW,,,,,,,ISCGEM783484,ISCGEM,ISCGEM,ISCGEM,Automatic
1966,06/17/1971,21:00:43,-25.375,-68.938,Earthquake,91.7,,,6.3,MW,,,,,,,ISCGEMSUP783548,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
1967,06/24/1971,13:52:21,23.598,123.736,Earthquake,35.0,,,5.6,MW,,,,,,,ISCGEM783767,ISCGEM,ISCGEM,ISCGEM,Automatic
1968,06/26/1971,19:27:14,-5.141,96.852,Earthquake,13.7,,,6.4,MW,,,,,,,ISCGEM783841,ISCGEM,ISCGEM,ISCGEM,Automatic
1969,06/27/1971,14:22:51,-25.23,178.556,Earthquake,580.0,,,5.5,MW,,,,,,,ISCGEM783870,ISCGEM,ISCGEM,ISCGEM,Automatic
1970,06/29/1971,06:01:24,-24.148,-68.688,Earthquake,80.0,,,5.6,MW,,,,,,,ISCGEM783913,ISCGEM,ISCGEM,ISCGEM,Automatic
1971,07/01/1971,01:16:18,-6.358,130.159,Earthquake,141.4,,,5.9,MW,,,,,,,ISCGEMSUP781800,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
1972,07/02/1971,05:34:28,12.36,123.899,Earthquake,25.0,,,6.1,MW,,,,,,,ISCGEM781837,ISCGEM,ISCGEM,ISCGEM,Automatic
1973,07/03/1971,08:10:05,-8.39,111.361,Earthquake,60.9,,,5.6,MW,,,,,,,ISCGEM781869,ISCGEM,ISCGEM,ISCGEM,Automatic
1974,07/03/1971,12:12:32,-23.434,-179.73,Earthquake,537.1,,,5.6,MW,,,,,,,ISCGEM781878,ISCGEM,ISCGEM,ISCGEM,Automatic
1975,07/03/1971,23:44:51,-24.136,-68.899,Earthquake,99.2,,,5.5,MW,,,,,,,ISCGEMSUP781892,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
1976,07/04/1971,11:30:53,15.605,121.767,Earthquake,32.2,,,5.8,MW,,,,,,,ISCGEM781910,ISCGEM,ISCGEM,ISCGEM,Automatic
1977,07/08/1971,19:07:10,-7.071,129.653,Earthquake,105.5,,,6.2,MW,,,,,,,ISCGEM782004,ISCGEM,ISCGEM,ISCGEM,Automatic
1978,07/09/1971,03:03:20,-32.601,-71.076,Earthquake,60.3,,,7.8,MW,,,,,,,ISCGEM782010,ISCGEM,ISCGEM,ISCGEM,Automatic
1979,07/09/1971,09:49:45,-5.977,154.39,Earthquake,65.0,,,5.9,MW,,,,,,,ISCGEM782022,ISCGEM,ISCGEM,ISCGEM,Automatic
1980,07/10/1971,05:23:52,-6.086,154.578,Earthquake,50.0,,,5.9,MW,,,,,,,ISCGEM782059,ISCGEM,ISCGEM,ISCGEM,Automatic
1981,07/11/1971,09:51:39,-32.287,-71.778,Earthquake,35.0,,,6.4,MW,,,,,,,ISCGEM782093,ISCGEM,ISCGEM,ISCGEM,Automatic
1982,07/12/1971,15:49:12,51.923,173.191,Earthquake,23.2,,,5.5,MW,,,,,,,ISCGEM782142,ISCGEM,ISCGEM,ISCGEM,Automatic
1983,07/14/1971,06:11:30,-5.524,153.85,Earthquake,40.0,,,8.0,MW,,,,,,,ISCGEM782181,ISCGEM,ISCGEM,ISCGEM,Automatic
1984,07/14/1971,07:37:22,-5.036,153.545,Earthquake,70.0,,,5.8,MW,,,,,,,ISCGEM782183,ISCGEM,ISCGEM,ISCGEM,Automatic
1985,07/14/1971,07:41:12,-5.675,153.885,Earthquake,40.0,,,6.0,MW,,,,,,,ISCGEM782184,ISCGEM,ISCGEM,ISCGEM,Automatic
1986,07/14/1971,12:30:17,-5.681,154.153,Earthquake,40.0,,,5.6,MW,,,,,,,ISCGEM782204,ISCGEM,ISCGEM,ISCGEM,Automatic
1987,07/14/1971,17:38:52,-5.284,153.233,Earthquake,40.0,,,6.1,MW,,,,,,,ISCGEM782231,ISCGEM,ISCGEM,ISCGEM,Automatic
1988,07/14/1971,18:27:06,-5.232,153.188,Earthquake,40.0,,,5.5,MW,,,,,,,ISCGEM782235,ISCGEM,ISCGEM,ISCGEM,Automatic
1989,07/14/1971,18:27:47,-5.203,153.232,Earthquake,40.0,,,6.5,MW,,,,,,,ISCGEM782236,ISCGEM,ISCGEM,ISCGEM,Automatic
1990,07/14/1971,23:00:07,2.592,129.189,Earthquake,40.0,,,5.6,MW,,,,,,,ISCGEM782253,ISCGEM,ISCGEM,ISCGEM,Automatic
1991,07/15/1971,18:15:44,-25.223,178.581,Earthquake,580.0,,,5.5,MW,,,,,,,ISCGEM782311,ISCGEM,ISCGEM,ISCGEM,Automatic
1992,07/17/1971,05:32:44,7.045,94.66,Earthquake,135.0,,,6.2,MW,,,,,,,ISCGEM782377,ISCGEM,ISCGEM,ISCGEM,Automatic
1993,07/17/1971,15:00:55,26.469,93.127,Earthquake,35.0,,,5.5,MW,,,,,,,ISCGEM782391,ISCGEM,ISCGEM,ISCGEM,Automatic
1994,07/17/1971,20:10:22,-21.525,-68.318,Earthquake,120.7,,,5.6,MW,,,,,,,ISCGEM782405,ISCGEM,ISCGEM,ISCGEM,Automatic
1995,07/18/1971,14:31:19,-4.869,153.288,Earthquake,47.5,,,6.6,MW,,,,,,,ISCGEM782428,ISCGEM,ISCGEM,ISCGEM,Automatic
1996,07/19/1971,00:14:46,-5.754,153.868,Earthquake,35.0,,,7.0,MW,,,,,,,ISCGEM782440,ISCGEM,ISCGEM,ISCGEM,Automatic
1997,07/19/1971,14:48:43,-4.89,144.508,Earthquake,69.5,,,5.9,MW,,,,,,,ISCGEM782464,ISCGEM,ISCGEM,ISCGEM,Automatic
1998,07/19/1971,15:37:45,-5.567,150.562,Earthquake,10.0,,,6.3,MW,,,,,,,ISCGEM782466,ISCGEM,ISCGEM,ISCGEM,Automatic
1999,07/19/1971,16:58:10,24.303,122.411,Earthquake,59.9,,,5.5,MW,,,,,,,ISCGEM782468,ISCGEM,ISCGEM,ISCGEM,Automatic
